name,url,list-url
Wild Strawberries,https://letterboxd.com/film/wild-strawberries/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
Modern Times,https://letterboxd.com/film/modern-times/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
Children of Paradise,https://letterboxd.com/film/children-of-paradise/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
Three Colors: Red,https://letterboxd.com/film/three-colors-red/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
Yojimbo,https://letterboxd.com/film/yojimbo/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
"Jeanne Dielman, 23, Quai du Commerce 1080 Bruxelles",https://letterboxd.com/film/jeanne-dielman-23-quai-du-commerce-1080-bruxelles/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
Landscape in the Mist,https://letterboxd.com/film/landscape-in-the-mist/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
Napoleon,https://letterboxd.com/film/napoleon/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
The Sacrifice,https://letterboxd.com/film/the-sacrifice/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
Howl's Moving Castle,https://letterboxd.com/film/howls-moving-castle/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
Star Wars,https://letterboxd.com/film/star-wars/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
Red Beard,https://letterboxd.com/film/red-beard/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
The Night of the Hunter,https://letterboxd.com/film/the-night-of-the-hunter/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
A Special Day,https://letterboxd.com/film/a-special-day/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
Tampopo,https://letterboxd.com/film/tampopo/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
La Dolce Vita,https://letterboxd.com/film/la-dolce-vita/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
Funeral Parade of Roses,https://letterboxd.com/film/funeral-parade-of-roses/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
The Great Dictator,https://letterboxd.com/film/the-great-dictator/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
The Pianist,https://letterboxd.com/film/the-pianist/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
The Wages of Fear,https://letterboxd.com/film/the-wages-of-fear/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
The Lion King,https://letterboxd.com/film/the-lion-king/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
Fargo,https://letterboxd.com/film/fargo/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
Citizen Kane,https://letterboxd.com/film/citizen-kane/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
Rocco and His Brothers,https://letterboxd.com/film/rocco-and-his-brothers/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
The Young Girls of Rochefort,https://letterboxd.com/film/the-young-girls-of-rochefort/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
Still Walking,https://letterboxd.com/film/still-walking/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
The Big City,https://letterboxd.com/film/the-big-city/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
